weather_id,date_time,city,season,temperature_c,humidity,rain_mm,weather_condition,wind_speed_kmh,visibility_m,air_pressure_hpa
9018.0,2024-11-30 18:00,London,Autumn,15.92,74.0,,Fog,23.46,120007.14815250953,1020.43
9019.0,2024-11-30T20:00Z,London,Autumn,68.99442433542144,-26.685941724996184,,Fog,197.01923212844972,5308,986.69
9020.0,2024-11-30T22:00Z,London,Autumn,17.33,58.0,0.0,Clear,2.8,9460,996.32
9021.0,2024-12-01 00:00,London,Winter,0.9,76.0,1.03,Snow,39.84,8848,1012.84
,01/12/2024 02AM,London,Winter,5.0,72.0,0.0,Clear,10.2,,1024.65
9023.0,01/12/2024 04AM,London,Winter,-2.27,,18.41,Snow,29.42,3009,1024.52
9024.0,01/12/2024 06AM,,Winter,-1.63,-26.006466637113927,224.07136578791022,Snow,7.13,10024,991.26
9025.0,01/12/2024 08AM,London,,-47.295926724031325,92.0,0.0,Snow,70.5,,1001.26
9026.0,01/12/2024 10AM,London,Winter,-1.31,160.97534098664045,0.0,Clear,51.94,,1035.66
9027.0,01/12/2024 12PM,London,Winter,2.42,40.0,0.0,Clear,,9249,1000.34
9028.0,2024-12-01T14:00Z,London,Winter,9.59,62.0,218.9887297512074,Storm,68.87,2630,982.32
,2024-12-01 16:00,London,Winter,13.27,42.0,0.0,Clear,54.29,,
9030.0,2024-12-01T18:00Z,London,Winter,-44.641059292710054,76.0,10.27,Rain,175.5393176302276,11209,1001.47
9031.0,01/12/2024 08PM,,Winter,-39.03924704086449,66.0,0.0,Clear,3.37,8100,1003.75
9032.0,01/12/2024 10PM,London,Winter,11.05,81.0,,Fog,46.93,11201,
9033.0,02/12/2024 12AM,,Winter,,78.0,12.85,Clear,79.45,11927,1020.12
9034.0,2024-12-02T02:00Z,London,Winter,-3.55,50.0,213.1654302818975,,7.66,8190,1033.04
,2024-12-02 04:00,,Winter,12.74,58.0,0.0,Clear,62.47,,
9036.0,02/12/2024 06AM,London,Winter,,43.0,0.0,Clear,367.84279243642857,8795,1015.84
9037.0,02/12/2024 08AM,,,0.09,68.0,0.0,Clear,19.11,8046,1027.6
9038.0,2024-12-02T10:00Z,London,,22.03,32.0,0.0,Clear,55.63,11064,1118.5142100203407
9039.0,02/12/2024 12PM,,,4.85,,12.39,Snow,75.37,650,997.3
9040.0,2024-12-02T14:00Z,London,Winter,8.2,75.0,,Fog,372.0032856642774,4583,996.61
9041.0,2024-12-02 16:00,London,Winter,4.61,64.0,0.0,Snow,56.64,,896.2563319141142
9042.0,02/12/2024 06PM,London,Winter,6.02,59.0,0.0,Clear,,8519,995.33
9043.0,02/12/2024 08PM,,Winter,0.05,48.0,0.0,,36.31,,
9044.0,2024-12-02 22:00,London,Winter,,51.0,0.0,Clear,,11019,1014.83
9045.0,2024-12-03T00:00Z,London,Winter,5.34,-32.675257382837664,0.0,,47.28,8955,1006.27
9046.0,03/12/2024 02AM,London,Spring,17.21,56.0,0.0,Clear,45.69,8897,996.4
9047.0,2024-12-03 04:00,London,,13.9,85.0,0.0,,55.58,10847,
9048.0,2024-12-03 06:00,London,Winter,11.53,68.0,0.0,Clear,20.7,49981.11325483288,1003.76
9049.0,2024-12-03 08:00,London,Winter,2.1,-17.6228297032044,0.0,Snow,17.97,8238,990.81
9050.0,03/12/2024 10AM,London,Spring,9.35,39.0,0.0,Clear,16.26,9810,998.83
9051.0,2024-12-03 12:00,,Winter,10.52,,2.72,Clear,,8692,991.27
9052.0,03/12/2024 02PM,London,Spring,12.88,44.0,0.0,Clear,1.98,10981,1018.0
9053.0,2024-12-03 16:00,London,Winter,-2.67,76.0,0.0,Clear,51.12,9798,1121.4572139176087
9054.0,2024-12-03T18:00Z,London,,19.9,81.0,0.0,Clear,48.48,9797,1021.52
9055.0,03/12/2024 08PM,London,Spring,64.61866204139439,48.0,0.0,Clear,55.91,,1010.37
9056.0,2024-12-03T22:00Z,London,Winter,11.78,63.0,0.0,Clear,,,1108.1051695953793
9057.0,2024-12-04 00:00,London,,17.09,97.0,65.94,Rain,,10389,979.98
9058.0,04/12/2024 02AM,London,,,34.0,87.88208165891298,Rain,30.35,9483,986.82
9059.0,2024-12-04T04:00Z,London,,20.12,54.0,0.0,,79.11,10270,1014.55
9060.0,2024-12-04T06:00Z,London,Winter,7.39,74.0,3.44,,,10104,993.9
9061.0,04/12/2024 08AM,London,Spring,74.73036552484123,65.0,2.27,Clear,70.8,8288,980.25
9062.0,2024-12-04T10:00Z,London,Winter,11.43,47.0,0.0,Clear,51.43,8601,1005.67
9063.0,,,Autumn,14.27,75.0,0.0,Clear,21.98,9625,1028.21
,2099-13-40 25:61,,Autumn,10.93,,6.84,Clear,26.21,11303,1027.73
9065.0,2024-12-04 16:00,London,Winter,7.58,53.0,,Fog,15.03,2952,994.47
9066.0,2024-12-04T18:00Z,London,Winter,14.47,90.0,0.0,Clear,35.14,11753,884.8865476307188
9067.0,2024-12-04T20:00Z,London,Winter,6.96,56.0,0.0,Clear,48.93,,1012.59
9068.0,,London,Autumn,,100.0,207.16008298664272,Storm,73.97,1577,981.91
9069.0,05/12/2024 12AM,London,,25.38,58.0,0.0,Clear,,10306,1029.96
9070.0,2024-12-05 02:00,London,Winter,-4.56,59.0,0.0,Snow,,935,
9071.0,2024-12-05T04:00Z,London,Winter,-37.836973934480525,49.0,222.66010957258788,Rain,41.43,165,1006.12
9072.0,05/12/2024 06AM,,Spring,6.42,38.0,212.5660566335625,,46.77,9698,1023.56
9073.0,2024-12-05 08:00,London,Winter,-1.45,79.0,0.0,Clear,71.11,120013.72788831295,1100.5814915095243
9074.0,2024-12-05T10:00Z,London,Winter,9.04,59.0,0.0,Clear,,10497,1026.82
9075.0,05/12/2024 12PM,London,,0.42,,18.47,Clear,19.83,8839,990.37
9076.0,05/12/2024 02PM,London,Spring,74.64644087472688,52.0,0.0,Clear,67.78,11278,1014.41
9077.0,2024-12-05 16:00,London,Winter,-48.242956385776395,66.0,87.16202662398298,Snow,67.61,9630,1032.76
9078.0,,London,Spring,17.34,,17.13,Clear,36.0,9933,1027.38
9079.0,2024-12-05 20:00,London,Winter,-3.08,153.82982577350845,58.4,,69.97,120024.57776651798,1036.15
9080.0,2024-12-05 22:00,,Winter,12.91,90.0,,Fog,23.15,8332,1018.68
9081.0,06/12/2024 12AM,London,Summer,10.09,23.0,0.0,Clear,39.57,8342,990.93
9082.0,2024-12-06T02:00Z,,Winter,1.49,-19.303094310373965,0.0,Clear,184.78079903268514,8028,897.6027220085299
9083.0,2024-12-06 04:00,London,Winter,-2.72,-33.77592240282139,0.0,Clear,49.6,10569,
9084.0,2024-12-06T06:00Z,London,,78.38545081170551,,14.49,Clear,33.91,8890,992.99
9085.0,2024-12-06 08:00,London,Winter,-1.74,72.0,82.36748393984476,Snow,,5222,1028.22
9086.0,2024-12-06T10:00Z,,Winter,5.35,90.0,71.35,Storm,191.25309125344052,9021,968.28
9087.0,2024-12-06 12:00,London,Winter,-41.38230973118074,173.3581133895282,,Snow,7.49,,996.75
,2024-12-06T14:00Z,London,Winter,8.07,172.28199595764332,,Clear,75.61,11277,1027.35
9089.0,2024-12-06T16:00Z,,Winter,7.6,-10.026997342475845,220.80730919278597,Storm,138.43,1448,
9090.0,06/12/2024 06PM,London,Summer,24.03,29.0,0.0,Clear,40.74,120013.87104792218,1011.86
9091.0,2024-12-06 20:00,London,Winter,0.21,53.0,0.0,Clear,13.16,11104,1021.56
9092.0,06/12/2024 10PM,,,23.18,77.0,14.66,Rain,47.68,,1013.02
9093.0,,London,Spring,16.34,31.0,0.0,Clear,5.4,10007,1110.0921361239164
9094.0,2024-12-07T02:00Z,,Winter,-3.06,-34.31592174330585,,Clear,25.22,8298,1001.11
9095.0,2024-12-07T04:00Z,London,Winter,-1.15,-25.233559679129506,0.0,Snow,37.65,11380,878.4843563229997
9096.0,2024-12-07 06:00,London,Winter,3.8,74.0,9.95,Clear,62.7,11134,1006.44
9097.0,07/12/2024 08AM,,Summer,,173.50303917085165,,Fog,53.33,6406,1111.683436172136
,07/12/2024 10AM,London,Summer,18.31,35.0,0.0,Clear,21.91,8569,1001.07
9099.0,,London,Autumn,8.46,,6.94,,23.84,10730,1010.34
9100.0,07/12/2024 02PM,London,Summer,15.85,163.85899481738159,0.0,,19.53,8046,
9101.0,07/12/2024 04PM,London,,0.81,39.0,0.0,Snow,60.81,2510,995.86
9102.0,07/12/2024 06PM,London,Summer,31.9,52.0,0.0,Clear,29.83,10510,1012.02
9103.0,,London,Summer,31.8,39.0,0.0,Clear,8.13,,980.1
9104.0,2024-12-07 22:00,London,Winter,-2.2,49.0,0.0,Snow,49.86,3982,988.25
9105.0,2024-12-08T00:00Z,London,Winter,1.99,85.0,0.0,Clear,357.86362435489536,,998.69
9106.0,2024-12-08T02:00Z,London,Winter,9.65,83.0,0.0,Clear,19.19,9134,1029.69
9107.0,08/12/2024 04AM,London,Summer,19.91,39.0,0.0,,21.14,11961,1122.2223598821993
9108.0,,London,Spring,75.94617886926646,53.0,0.0,Clear,12.05,11863,1001.42
9109.0,08/12/2024 08AM,London,Summer,18.04,28.0,,Clear,49.83,49987.0583632194,1027.42
9110.0,2024-12-08 10:00,London,Winter,11.58,55.0,0.0,Clear,39.97,120020.62131075867,1011.02
9111.0,2024-12-08T12:00Z,London,Winter,7.0,81.0,0.0,Clear,68.85,11815,
9112.0,2024-12-08T14:00Z,London,Winter,10.77,45.0,0.0,Clear,47.24,11914,1000.45
9113.0,2024-12-08 16:00,London,Winter,14.63,63.0,0.0,Clear,46.62,10222,992.32
9114.0,2024-12-08T18:00Z,,Winter,0.74,87.0,0.0,Snow,75.05,,1022.83
9115.0,2024-12-08T20:00Z,London,Winter,-42.39640086371069,84.0,0.0,Clear,354.2795874443223,11582,1011.33
9116.0,2024-12-08 22:00,London,Winter,,81.0,0.0,Clear,47.92,11629,893.893340004086
9117.0,2024-12-09 00:00,London,Winter,7.54,,210.4635129729336,Storm,3.54,953,978.73
9118.0,2024-12-09T02:00Z,London,Winter,,54.0,0.0,,8.42,11005,1016.76
9119.0,2024-12-09 04:00,London,Winter,-0.25,53.0,208.66252071384557,Snow,40.55,9274,1002.16
9120.0,09/12/2024 06AM,,Autumn,18.72,98.0,0.0,Clear,68.09,,990.41
9121.0,2024-12-09T08:00Z,London,Winter,-2.53,67.0,0.0,Clear,57.47,11663,1029.15
9122.0,2024-12-09T10:00Z,London,Winter,-0.42,63.0,2.1,Clear,10.15,8625,1004.52
9123.0,09/12/2024 12PM,London,Autumn,9.8,64.0,95.01523387420968,Rain,68.35,2451,1006.39
9124.0,2024-12-09T14:00Z,London,Winter,5.24,87.0,,,,8994,1011.68
9125.0,09/12/2024 04PM,London,Autumn,20.81,174.6859738106686,0.0,Clear,,8382,997.76
9126.0,09/12/2024 06PM,London,Autumn,-51.347629000942845,,18.54,Snow,6.28,11022,987.8
9127.0,09/12/2024 08PM,,Autumn,9.36,74.0,13.02,Clear,41.29,120006.82628802648,1025.05
9128.0,,London,Summer,,65.0,0.0,Clear,4.45,9960,1000.8
9129.0,2024-12-10 00:00,London,Winter,-4.75,81.0,0.0,Clear,14.91,9547,1027.92
9130.0,10/12/2024 02AM,London,,10.61,78.0,5.11,Fog,67.16,10436,1029.57
9131.0,2024-12-10 04:00,London,Winter,-0.1,76.0,,Fog,56.88,49999.972340838794,1028.37
9132.0,10/12/2024 06AM,London,Autumn,14.74,80.0,49.63,Rain,,11272,992.93
9133.0,2024-12-10 08:00,London,Winter,4.39,83.0,52.5,,5.92,8506,1002.03
9134.0,10/12/2024 10AM,London,Autumn,,97.0,0.0,Clear,59.21,unknown,1025.47
9135.0,2024-12-10T12:00Z,London,Winter,,66.0,0.0,Clear,63.66,49991.45730696211,1026.75
9136.0,2024-12-10 14:00,London,Winter,5.25,69.0,,,,9646,1025.84
9137.0,2024-12-10 16:00,London,Winter,61.79947797984221,86.0,0.0,Clear,65.95,,888.6422102468114
9138.0,10/12/2024 06PM,London,Autumn,9.39,82.0,75.3,Rain,52.68,4033,1034.96
9139.0,10/12/2024 08PM,London,Autumn,7.12,,6.57,Fog,17.92,6765,994.59
,10/12/2024 10PM,London,Autumn,13.78,77.0,0.0,Clear,77.95,11096,1004.85
9141.0,2024-12-11T00:00Z,London,Winter,13.86,78.0,6.44,Clear,18.59,11810,1016.91
9142.0,11/12/2024 02AM,London,Autumn,9.21,60.0,87.50927990799332,Rain,3.0,120010.14990622761,1028.74
9143.0,2024-12-11 04:00,London,Winter,12.71,46.0,0.0,Clear,46.99,9653,995.66
9144.0,,London,Winter,10.62,,19.38,Rain,33.4,254,991.11
9145.0,11/12/2024 08AM,London,Autumn,18.6,52.0,214.81005099596,Storm,40.38,2526,979.92
9146.0,2024-12-11 10:00,London,,63.09617161847643,21.0,0.0,Clear,4.33,11220,991.89
9147.0,2024-12-11 12:00,London,Winter,13.17,40.0,0.0,Clear,63.96,8757,1016.37
9148.0,2024-12-11T14:00Z,,Winter,12.66,155.9056551663159,0.0,Clear,15.09,11365,891.4721689345579
9149.0,,London,Winter,-3.5,-10.811119414511978,0.0,Snow,188.65890800914667,1439,975.37
9150.0,2024-12-11T18:00Z,London,Winter,10.22,85.0,,Clear,,9749,1005.55
9151.0,11/12/2024 08PM,London,Autumn,20.6,84.0,29.59,,31.08,9930,1022.52
9152.0,2024-12-11T22:00Z,London,Winter,9.7,82.0,0.0,Clear,177.61702929460645,9256,1016.87
9153.0,2024-12-12 00:00,London,Winter,4.83,,2.74,Fog,59.05,5348,1018.81
9154.0,12/12/2024 02AM,London,Winter,12.31,67.0,0.0,,,8741,1023.31
9155.0,12/12/2024 04AM,London,Winter,7.08,57.0,,Fog,13.88,49990.60082397989,885.3682100835824
9156.0,2024-12-12T06:00Z,London,Winter,0.95,79.0,0.0,Clear,0.02,9777,1011.73
9157.0,2024-12-12T08:00Z,,Winter,0.26,,19.92,Clear,35.09,,1029.39
9158.0,2024-12-12 10:00,London,Winter,12.21,73.0,215.58056743756268,Rain,47.84,3199,987.45
9159.0,12/12/2024 12PM,London,Winter,-0.39,64.0,5.99,Clear,0.51,8753,1031.31
9160.0,2024-12-12T14:00Z,London,Winter,0.87,69.0,209.4992857707481,Snow,29.55,2210,1010.0
9161.0,2024-12-12 16:00,,Winter,-49.222674441723434,89.0,0.0,Clear,21.56,,1010.71
,2024-12-12T18:00Z,London,Winter,-3.92,78.0,0.0,Snow,54.53,,1035.97
9163.0,2024-12-12T20:00Z,London,,13.13,173.27290011684244,24.67,Rain,39.74,,1106.2380929343096
9164.0,2024-12-12 22:00,London,Winter,1.05,76.0,,Clear,,9305,1024.26
9165.0,2024-12-13 00:00,London,,25.25,,1.26,Clear,28.21,9916,1015.53
9166.0,2024-12-13T02:00Z,London,Winter,14.48,79.0,0.0,Clear,61.99,11196,996.2
9167.0,,London,Autumn,-40.69390452168853,100.0,79.31528283147334,Snow,39.02,961,1116.6932393751217
9168.0,2024-12-13T06:00Z,London,Winter,12.96,60.0,0.0,,54.73,10171,
9169.0,,London,Winter,80.39398411783458,,,Clear,66.04,11415,985.46
9170.0,,London,Summer,13.5,-34.221823318142555,0.0,Clear,61.45,9758,1015.31
9171.0,2024-12-13T12:00Z,London,Winter,8.8,66.0,3.49,Clear,18.33,11352,1012.0
9172.0,13/12/2024 02PM,London,Winter,2.99,48.0,0.0,Snow,10.65,9039,983.67
9173.0,2024-12-13T16:00Z,London,Winter,0.13,42.0,0.0,Clear,,8133,990.35
9174.0,13/12/2024 06PM,London,Winter,14.84,-12.57418321926114,0.0,,17.4,11828,1018.92
9175.0,13/12/2024 08PM,London,Winter,0.39,,11.81,Rain,79.64,501,986.29
9176.0,13/12/2024 10PM,London,,-53.84934899655069,45.0,82.78046023632645,Snow,57.72,846,886.8599672854009
9177.0,2024-12-14T00:00Z,London,Winter,76.61460057986679,-21.12353065540986,77.44098726699929,Rain,48.29,1325,1005.19
9178.0,14/12/2024 02AM,London,Winter,14.24,85.0,0.0,Clear,75.28,49979.183414600666,1021.5
9179.0,14/12/2024 04AM,London,Winter,2.69,61.0,7.17,,14.87,8337,999.13
9180.0,2024-12-14T06:00Z,London,Winter,,,8.49,,15.06,9511,1007.68
9181.0,2024-12-14 08:00,London,Winter,2.68,70.0,14.81,Snow,48.17,5197,895.9558652099375
,2024-12-14 10:00,London,,6.79,42.0,,Fog,34.52,5836,998.08
9183.0,2024-12-14T12:00Z,London,Winter,9.84,87.0,0.0,Clear,57.02,10796,
,14/12/2024 02PM,London,Winter,7.69,73.0,5.64,Fog,190.14869040962998,,1027.63
9185.0,2024-12-14T16:00Z,London,Winter,2.34,53.0,0.0,Snow,,49982.464987395535,885.9266422797251
9186.0,,London,Winter,7.37,78.0,8.02,Fog,,417,
9187.0,14/12/2024 08PM,,Winter,-2.57,82.0,0.0,,,10508,1106.654678042068
9188.0,2024-12-14 22:00,London,Winter,13.16,63.0,0.0,Clear,76.53,11374,1009.43
9189.0,TBD,London,Winter,73.92782041757091,65.0,,Clear,5.09,10723,1105.5048136664902
9190.0,15/12/2024 02AM,London,Winter,10.64,62.0,0.0,,35.78,11056,1026.41
9191.0,15/12/2024 04AM,London,Winter,9.17,65.0,0.0,Clear,54.26,8930,
9192.0,15/12/2024 06AM,London,,18.87,172.70968854191636,0.0,Clear,59.87,8950,1027.72
9193.0,15/12/2024 08AM,London,Winter,9.74,84.0,88.87230385698487,Storm,109.28,,959.6
9194.0,2024-12-15 10:00,London,Winter,1.28,86.0,0.0,Snow,,949,
9195.0,2024-12-15 12:00,London,Winter,0.14,58.0,0.0,Clear,67.64,11117,1024.33
9196.0,15/12/2024 02PM,London,Winter,,40.0,211.7888116047153,Storm,78.69,8870,975.48
9197.0,15/12/2024 04PM,London,Winter,-1.1,71.0,0.0,Clear,66.73,8792,1027.14
9198.0,15/12/2024 06PM,London,Winter,4.21,159.9795373847629,41.51,Rain,45.62,,1021.3
9199.0,2024-12-15T20:00Z,London,Winter,1.08,41.0,0.0,Snow,45.4,,1003.59
9200.0,15/12/2024 10PM,London,Winter,,75.0,0.0,Clear,41.98,9574,1019.52
9201.0,2024-12-16T00:00Z,London,Winter,-1.62,64.0,0.0,Clear,65.09,,1025.76
9202.0,16/12/2024 02AM,London,Winter,13.79,50.0,0.0,Clear,13.85,9023,990.79
9203.0,2024-12-16 04:00,London,Winter,12.7,65.0,11.26,Clear,34.61,11144,1009.05
9204.0,2024-12-16 06:00,London,Winter,11.07,76.0,,Fog,,,1029.75
,2024-12-16T08:00Z,,Winter,12.5,74.0,0.0,Clear,26.78,120012.5173691198,1027.03
,16/12/2024 10AM,London,Winter,,79.0,0.0,Clear,7.91,,996.95
9207.0,2024-12-16T12:00Z,London,Winter,,151.686520312443,0.0,Clear,60.45,120003.99460444321,1005.61
9208.0,16/12/2024 02PM,London,Winter,-0.33,78.0,0.0,Snow,53.0,5444,1026.71
,16/12/2024 04PM,London,Winter,-3.16,58.0,0.0,Clear,0.74,120015.4168027718,1036.87
9210.0,,London,Autumn,19.52,51.0,0.0,Clear,354.5782861331873,8970,1019.95
9211.0,2024-12-16T20:00Z,London,,24.76,96.0,0.0,Clear,21.14,9354,996.06
9212.0,2024-12-16T22:00Z,,Winter,5.68,74.0,0.0,Clear,15.25,11941,996.78
9213.0,17/12/2024 12AM,London,Winter,-0.07,78.0,1.13,,1.54,11891,1008.77
9214.0,2024-12-17T02:00Z,London,Winter,14.77,85.0,54.88,Storm,58.24,3125,989.68
,2024-12-17T04:00Z,London,Winter,5.26,65.0,0.0,Clear,41.33,9561,1013.73
9216.0,2024-12-17T06:00Z,London,Winter,14.1,70.0,14.57,,45.53,9166,1017.78
9217.0,17/12/2024 08AM,London,Winter,12.07,90.0,0.0,Clear,69.89,10071,1014.33
9218.0,17/12/2024 10AM,London,Winter,4.42,74.0,0.0,Clear,59.9,,1028.5
9219.0,17/12/2024 12PM,London,Winter,,53.0,0.0,Clear,25.38,,
9220.0,2024-12-17T14:00Z,London,Winter,4.81,,3.7,Fog,22.35,112,1000.73
9221.0,17/12/2024 04PM,London,Winter,-2.44,,19.87,Snow,74.34,6083,1020.38
,2024-12-17T18:00Z,London,Winter,5.75,61.0,0.0,Clear,60.11,9977,1007.31
9223.0,,London,Spring,15.47,65.0,5.51,Clear,77.4,8136,996.79
9224.0,17/12/2024 10PM,London,Winter,-4.92,46.0,0.0,Snow,28.96,1265,972.99
,2024-12-18 00:00,London,Winter,10.54,90.0,0.0,Clear,40.84,8853,996.33
9226.0,18/12/2024 02AM,London,Winter,3.2,45.0,0.0,Snow,69.56,7845,896.8636009346415
,2024-12-18 04:00,London,Winter,-3.86,,8.04,,5.42,11033,1013.84
9228.0,2024-12-18 06:00,London,Winter,2.65,,,Fog,180.31927070543313,10846,996.04
9229.0,18/12/2024 08AM,London,Winter,3.85,81.0,0.0,Clear,25.7,10917,1019.05
9230.0,2024-12-18T10:00Z,London,Winter,4.45,47.0,0.0,Clear,53.03,8478,1017.42
9231.0,2024-12-18 12:00,London,Winter,,44.0,,Fog,40.9,8801,1003.3
9232.0,2024-12-18T14:00Z,London,Winter,-4.71,44.0,0.0,Clear,51.52,,1035.93
9233.0,2024-12-18 16:00,London,Winter,0.02,49.0,0.0,Clear,4.38,10606,1010.73
9234.0,,London,Winter,-33.07178721102321,57.0,,Snow,55.9,5104,981.92
9235.0,2024-12-18 20:00,London,Winter,-36.67678902466012,80.0,50.95,Snow,11.13,10483,1017.31
9236.0,2024-12-18T22:00Z,London,Winter,67.90285214205804,168.14050768050242,0.0,Clear,,8032,1018.25
9237.0,19/12/2024 12AM,London,Winter,70.93198610239006,62.0,14.88,Rain,39.31,49978.43338292137,
,2024-12-19T02:00Z,London,Winter,79.67713128804591,78.0,0.0,Clear,76.62,120008.34178550326,
9239.0,19/12/2024 04AM,London,Winter,-46.746814568255665,75.0,0.0,Clear,18.75,9825,1019.59
9240.0,19/12/2024 06AM,London,Winter,3.05,171.79456069767082,76.32,,64.66,10803,1007.83
9241.0,19/12/2024 08AM,London,Winter,12.66,,,Clear,,10713,
9242.0,2024-12-19 10:00,London,Winter,-32.13767101647876,87.0,,Clear,9.64,10203,1018.68
9243.0,2024-12-19T12:00Z,London,Winter,-1.09,58.0,0.0,Snow,,9654,894.5722095739416
9244.0,19/12/2024 02PM,London,Winter,-52.14913902676431,80.0,53.76,Snow,11.31,3552,1011.36
,19/12/2024 04PM,London,Winter,14.77,,11.05,Clear,367.8363921797129,11047,1009.14
9246.0,19/12/2024 06PM,London,Winter,-2.04,70.0,0.0,Clear,,8954,1003.32
,2024-12-19 20:00,London,Winter,5.92,-25.667185604981164,0.0,Clear,365.72278318316296,10167,1116.0632859642008
9248.0,,,Summer,13.07,39.0,,Clear,36.89,10586,1110.625988280498
,2024-12-20T00:00Z,London,Winter,3.77,,8.73,Fog,41.59,error,998.59
9250.0,2024-12-20T02:00Z,London,Winter,0.7,82.0,0.0,Snow,37.81,9305,1005.73
,2024-12-20T04:00Z,London,Winter,1.25,90.0,14.19,Snow,19.57,3471,1031.61
9252.0,2024-12-20 06:00,London,Winter,6.48,72.0,77.63645340013748,Rain,68.01,3357,1011.41
9253.0,20/12/2024 08AM,,Winter,7.85,55.0,0.0,Clear,62.54,10717,1025.1
9254.0,2024-12-20 10:00,London,Winter,-34.21997332194958,85.0,0.0,Snow,6.89,7622,1028.71
9255.0,2024-12-20 12:00,London,Winter,,51.0,0.0,Clear,33.66,8951,994.04
9256.0,20/12/2024 02PM,London,Winter,5.92,49.0,0.0,,67.89,10087,992.58
9257.0,2024-12-20T16:00Z,London,Winter,12.85,42.0,0.0,Clear,43.27,11322,996.03
9258.0,,London,Spring,18.32,66.0,211.49615763661097,,57.32,49986.63271452964,1024.82
9259.0,2024-12-20 20:00,London,Winter,1.3,78.0,,Snow,73.57,9603,992.05
9260.0,2024-12-20T22:00Z,London,,13.08,56.0,,Fog,10.73,4771,1025.22
,21/12/2024 12AM,London,,,90.0,74.96,Storm,,5006,973.74
9262.0,21/12/2024 02AM,London,Winter,-37.71206978487915,42.0,0.0,Clear,6.77,9150,1016.72
9263.0,2024-12-21T04:00Z,London,Winter,13.9,76.0,0.0,Clear,59.88,11412,1008.32
,2024-12-21 06:00,London,Winter,-2.37,48.0,96.77552550969082,Rain,60.93,4045,1000.4
9265.0,2024-12-21 08:00,London,Winter,1.91,57.0,0.0,Clear,38.36,11188,990.45
9266.0,2024-12-21 10:00,,Winter,2.67,170.09815642581248,65.45,Storm,55.85,8251,878.6393653986555
,21/12/2024 12PM,London,Winter,12.92,,0.59,Clear,77.01,,1013.14
9268.0,2024-12-21T14:00Z,London,,7.59,79.0,0.0,Clear,4.5,10158,1017.51
9269.0,21/12/2024 04PM,London,,24.28,76.0,,Clear,63.93,9307,1104.663777487249
9270.0,2024-12-21T18:00Z,London,,26.33,41.0,0.0,Clear,14.87,11937,1024.54
9271.0,2024-12-21T20:00Z,London,Winter,9.22,46.0,0.0,Clear,184.99463946315737,10655,1024.45
9272.0,2024-12-21T22:00Z,London,Winter,1.31,74.0,0.0,,182.4294584521482,,1025.35
9273.0,2024-12-22T00:00Z,London,Winter,-2.49,65.0,,Snow,77.08,10213,977.33
9274.0,2024-12-22 02:00,London,Winter,-2.75,82.0,13.35,Snow,12.9,11887,1020.26
9275.0,2024-12-22T04:00Z,London,Winter,,83.0,0.0,Clear,73.1,10579,1016.49
9276.0,22/12/2024 06AM,London,Winter,-47.30549893860602,50.0,0.0,Snow,63.55,4228,1016.25
9277.0,2024-12-22T08:00Z,London,Winter,1.76,86.0,0.0,Snow,14.07,412,1020.02
9278.0,,London,Winter,-1.0,86.0,75.04,Rain,26.58,10589,
,22/12/2024 12PM,London,Winter,12.74,47.0,0.0,Clear,371.83363532788974,10780,1001.13
9280.0,22/12/2024 02PM,,Winter,7.46,,1.55,Fog,20.78,3102,897.7117501800117
9281.0,22/12/2024 04PM,London,Winter,8.62,74.0,0.0,Clear,47.36,,1012.44
9282.0,2024-12-22 18:00,London,,,32.0,0.0,,30.82,11514,1027.81
9283.0,22/12/2024 08PM,,Winter,-3.18,,6.24,Clear,15.65,11125,1013.92
9284.0,22/12/2024 10PM,London,Winter,6.57,-23.68528369993809,0.0,Clear,1.6,11102,1003.31
9285.0,2024-12-23T00:00Z,London,Winter,3.75,,3.27,Clear,79.29,,1022.65
9286.0,23/12/2024 02AM,,Winter,,84.0,77.93489893926542,Rain,34.44,9188,1006.6
9287.0,,London,Winter,13.47,40.0,0.0,Clear,,8975,1005.96
9288.0,23/12/2024 06AM,London,Winter,8.9,86.0,0.0,Clear,185.43382845310484,8967,998.27
9289.0,2024-12-23 08:00,London,Winter,-39.55441543293519,84.0,67.02,Storm,115.1,49993.656436909056,
9290.0,2024-12-23 10:00,London,Winter,1.46,46.0,0.0,Snow,350.60355577075933,8189,982.03
9291.0,2024-12-23T12:00Z,London,Winter,2.87,44.0,212.33776754235973,Storm,55.38,2874,
9292.0,23/12/2024 02PM,London,Winter,6.97,43.0,0.0,Clear,40.44,8475,880.460068958522
9293.0,2024-12-23 16:00,London,Winter,-2.72,65.0,0.0,Clear,364.668945405069,,1023.5
9294.0,23/12/2024 06PM,London,Winter,14.61,47.0,0.0,Clear,54.66,8975,1006.6
9295.0,2024-12-23T20:00Z,London,Winter,1.94,60.0,0.0,Clear,,9801,1006.36
,,London,Autumn,20.23,62.0,0.0,Clear,55.84,,1000.13
9297.0,2024-12-24 00:00,London,Winter,,90.0,,Fog,70.15,7985,993.27
,24/12/2024 02AM,,Winter,14.66,,10.08,Rain,19.6,451,1106.821021147829
9299.0,2024-12-24T04:00Z,London,Winter,9.51,68.0,0.0,Clear,61.91,49986.30382737188,1010.71
9300.0,24/12/2024 06AM,London,Winter,8.42,71.0,9.73,Fog,18.73,3248,1001.93
